             spacepy  spacepy-irbem  spiceypy1  spiceypy2     sunpy  |max-min|
2010-01-01 -0.017307      -0.027079  -0.041050  -0.055921  0.003100   0.059021
2010-01-02 -0.017389      -0.026942  -0.040636  -0.055499  0.003526   0.059025
2010-01-03 -0.017463      -0.026809  -0.040246  -0.055102  0.003930   0.059032
2010-01-04 -0.017528      -0.026679  -0.039904  -0.054753  0.004287   0.059040
2010-01-05 -0.017587      -0.026553  -0.039626  -0.054468  0.004578   0.059047
2010-01-06 -0.017641      -0.026431  -0.039425  -0.054261  0.004791   0.059052
2010-01-07 -0.017693      -0.026313  -0.039308  -0.054139  0.004915   0.059054
2010-01-08 -0.017741      -0.026198  -0.039276  -0.054102  0.004950   0.059052
2010-01-09 -0.017786      -0.026086  -0.039328  -0.054149  0.004899   0.059048
2010-01-10 -0.017826      -0.025977  -0.039457  -0.054273  0.004767   0.059041
2010-01-11 -0.017861      -0.025872  -0.039654  -0.054467  0.004565   0.059032
2010-01-12 -0.017889      -0.025770  -0.039909  -0.054718  0.004305   0.059023
2010-01-13 -0.017910      -0.025670  -0.040209  -0.055015  0.003998   0.059013
2010-01-14 -0.017923      -0.025573  -0.040541  -0.055344  0.003661   0.059004
2010-01-15 -0.017928      -0.025479  -0.040891  -0.055691  0.003306   0.058996
2010-01-16 -0.017924      -0.025388  -0.041244  -0.056042  0.002948   0.058989
2010-01-17 -0.017913      -0.025299  -0.041586  -0.056382  0.002601   0.058983
2010-01-18 -0.017895      -0.025212  -0.041904  -0.056699  0.002278   0.058977
2010-01-19 -0.017870      -0.025127  -0.042186  -0.056979  0.001991   0.058970
2010-01-20 -0.017839      -0.025044  -0.042418  -0.057210  0.001752   0.058962
2010-01-21 -0.017805      -0.024964  -0.042591  -0.057383  0.001569   0.058952
2010-01-22 -0.017766      -0.024885  -0.042696  -0.057487  0.001453   0.058940
2010-01-23 -0.017725      -0.024807  -0.042725  -0.057516  0.001407   0.058923
2010-01-24 -0.017681      -0.024732  -0.042673  -0.057464  0.001439   0.058903
2010-01-25 -0.017634      -0.024658  -0.042538  -0.057329  0.001549   0.058878
2010-01-26 -0.017585      -0.024585  -0.042320  -0.057113  0.001738   0.058851
2010-01-27 -0.017531      -0.024513  -0.042027  -0.056820  0.002001   0.058820
2010-01-28 -0.017471      -0.024442  -0.041667  -0.056461  0.002328   0.058789
2010-01-29 -0.017404      -0.024372  -0.041257  -0.056052  0.002706   0.058758
2010-01-30 -0.017328      -0.024303  -0.040817  -0.055613  0.003116   0.058730
2010-01-31 -0.017243      -0.024235  -0.040371  -0.055169  0.003535   0.058704
2010-02-01 -0.017150      -0.024168  -0.039943  -0.054743  0.003936   0.058679
2010-02-02 -0.017053      -0.024101  -0.039556  -0.054358  0.004296   0.058653
2010-02-03 -0.016952      -0.024034  -0.039228  -0.054031  0.004594   0.058626
2010-02-04 -0.016849      -0.023967  -0.038972  -0.053777  0.004818   0.058595
2010-02-05 -0.016745      -0.023901  -0.038796  -0.053603  0.004958   0.058561
2010-02-06 -0.016640      -0.023835  -0.038701  -0.053511  0.005013   0.058524
2010-02-07 -0.016532      -0.023769  -0.038688  -0.053500  0.004984   0.058484
2010-02-08 -0.016422      -0.023703  -0.038752  -0.053566  0.004876   0.058442
2010-02-09 -0.016307      -0.023636  -0.038885  -0.053701  0.004698   0.058399
2010-02-10 -0.016187      -0.023569  -0.039078  -0.053896  0.004459   0.058355
2010-02-11 -0.016061      -0.023502  -0.039322  -0.054142  0.004170   0.058312
2010-02-12 -0.015930      -0.023434  -0.039605  -0.054427  0.003842   0.058269
2010-02-13 -0.015793      -0.023366  -0.039913  -0.054738  0.003489   0.058227
2010-02-14 -0.015651      -0.023297  -0.040235  -0.055062  0.003123   0.058185
2010-02-15 -0.015503      -0.023228  -0.040557  -0.055385  0.002757   0.058142
2010-02-16 -0.015352      -0.023157  -0.040864  -0.055694  0.002404   0.058098
2010-02-17 -0.015197      -0.023086  -0.041143  -0.055975  0.002078   0.058053
2010-02-18 -0.015040      -0.023014  -0.041381  -0.056216  0.001790   0.058005
2010-02-19 -0.014883      -0.022941  -0.041567  -0.056403  0.001551   0.057954
2010-02-20 -0.014725      -0.022867  -0.041689  -0.056527  0.001372   0.057900
2010-02-21 -0.014567      -0.022791  -0.041739  -0.056578  0.001262   0.057841
2010-02-22 -0.014410      -0.022715  -0.041709  -0.056550  0.001228   0.057778
2010-02-23 -0.014253      -0.022637  -0.041596  -0.056438  0.001274   0.057711
2010-02-24 -0.014095      -0.022558  -0.041398  -0.056241  0.001401   0.057642
2010-02-25 -0.013934      -0.022478  -0.041121  -0.055965  0.001607   0.057572
2010-02-26 -0.013768      -0.022396  -0.040773  -0.055618  0.001884   0.057502
2010-02-27 -0.013596      -0.022313  -0.040369  -0.055215  0.002220   0.057435
2010-02-28 -0.013418      -0.022228  -0.039928  -0.054775  0.002594   0.057369
2010-03-01 -0.013235      -0.022142  -0.039474  -0.054321  0.002985   0.057306
2010-03-02 -0.013049      -0.022055  -0.039028  -0.053876  0.003366   0.057242
2010-03-03 -0.012862      -0.021965  -0.038614  -0.053462  0.003714   0.057176
2010-03-04 -0.012677      -0.021874  -0.038250  -0.053098  0.004010   0.057107
2010-03-05 -0.012493      -0.021782  -0.037949  -0.052796  0.004239   0.057035
2010-03-06 -0.012311      -0.021688  -0.037720  -0.052568  0.004392   0.056960
2010-03-07 -0.012129      -0.021592  -0.037568  -0.052415  0.004467   0.056882
2010-03-08 -0.011948      -0.021494  -0.037494  -0.052340  0.004462   0.056802
2010-03-09 -0.011765      -0.021395  -0.037495  -0.052340  0.004382   0.056722
2010-03-10 -0.011580      -0.021294  -0.037567  -0.052411  0.004231   0.056642
2010-03-11 -0.011393      -0.021191  -0.037703  -0.052546  0.004016   0.056562
2010-03-12 -0.011203      -0.021086  -0.037895  -0.052737  0.003747   0.056483
2010-03-13 -0.011009      -0.020980  -0.038134  -0.052974  0.003432   0.056406
2010-03-14 -0.010812      -0.020871  -0.038408  -0.053247  0.003084   0.056331
2010-03-15 -0.010613      -0.020761  -0.038706  -0.053543  0.002713   0.056256
2010-03-16 -0.010412      -0.020649  -0.039014  -0.053849  0.002331   0.056181
2010-03-17 -0.010211      -0.020535  -0.039319  -0.054152  0.001953   0.056104
2010-03-18 -0.010010      -0.020419  -0.039606  -0.054437  0.001590   0.056026
2010-03-19 -0.009811      -0.020302  -0.039861  -0.054690  0.001256   0.055946
2010-03-20 -0.009614      -0.020182  -0.040071  -0.054897  0.000965   0.055862
2010-03-21 -0.009421      -0.020061  -0.040223  -0.055047  0.000728   0.055774
2010-03-22 -0.009231      -0.019938  -0.040307  -0.055128  0.000556   0.055684
2010-03-23 -0.009044      -0.019813  -0.040314  -0.055132  0.000459   0.055591
2010-03-24 -0.008858      -0.019686  -0.040240  -0.055055  0.000442   0.055497
2010-03-25 -0.008672      -0.019557  -0.040083  -0.054895  0.000508   0.055403
2010-03-26 -0.008484      -0.019426  -0.039847  -0.054656  0.000655   0.055311
2010-03-27 -0.008292      -0.019294  -0.039540  -0.054346  0.000877   0.055222
2010-03-28 -0.008095      -0.019160  -0.039176  -0.053978  0.001158   0.055137
2010-03-29 -0.007896      -0.019023  -0.038773  -0.053572  0.001482   0.055053
2010-03-30 -0.007695      -0.018885  -0.038351  -0.053146  0.001825   0.054971
2010-03-31 -0.007496      -0.018746  -0.037931  -0.052723  0.002165   0.054888
2010-04-01 -0.007300      -0.018604  -0.037535  -0.052323  0.002480   0.054802
2010-04-02 -0.007108      -0.018460  -0.037179  -0.051963  0.002752   0.054715
2010-04-03 -0.006920      -0.018315  -0.036876  -0.051657  0.002968   0.054625
2010-04-04 -0.006736      -0.018168  -0.036638  -0.051414  0.003119   0.054533
2010-04-05 -0.006554      -0.018019  -0.036470  -0.051242  0.003199   0.054441
2010-04-06 -0.006373      -0.017869  -0.036374  -0.051142  0.003208   0.054350
2010-04-07 -0.006192      -0.017717  -0.036351  -0.051115  0.003145   0.054260
2010-04-08 -0.006011      -0.017563  -0.036398  -0.051158  0.003014   0.054172
2010-04-09 -0.005828      -0.017407  -0.036511  -0.051267  0.002820   0.054086
2010-04-10 -0.005644      -0.017250  -0.036684  -0.051435  0.002569   0.054004
2010-04-11 -0.005458      -0.017091  -0.036909  -0.051657  0.002268   0.053924
2010-04-12 -0.005271      -0.016930  -0.037178  -0.051921  0.001926   0.053847
2010-04-13 -0.005084      -0.016767  -0.037478  -0.052217  0.001554   0.053771
2010-04-14 -0.004897      -0.016603  -0.037797  -0.052532  0.001163   0.053695
2010-04-15 -0.004712      -0.016438  -0.038122  -0.052852  0.000766   0.053618
2010-04-16 -0.004531      -0.016271  -0.038437  -0.053163  0.000377   0.053540
2010-04-17 -0.004354      -0.016102  -0.038728  -0.053449  0.000010   0.053460
2010-04-18 -0.004182      -0.015931  -0.038978  -0.053696 -0.000320   0.053696
2010-04-19 -0.004015      -0.015760  -0.039176  -0.053890 -0.000599   0.053890
2010-04-20 -0.003853      -0.015586  -0.039309  -0.054018 -0.000814   0.054018
2010-04-21 -0.003693      -0.015411  -0.039369  -0.054074 -0.000956   0.054074
2010-04-22 -0.003533      -0.015235  -0.039350  -0.054051 -0.001017   0.054051
2010-04-23 -0.003372      -0.015057  -0.039252  -0.053949 -0.000994   0.053949
2010-04-24 -0.003209      -0.014877  -0.039078  -0.053770 -0.000890   0.053770
2010-04-25 -0.003042      -0.014697  -0.038837  -0.053524 -0.000713   0.053524
2010-04-26 -0.002872      -0.014514  -0.038540  -0.053223 -0.000477   0.053223
2010-04-27 -0.002702      -0.014331  -0.038203  -0.052883 -0.000199   0.052883
2010-04-28 -0.002534      -0.014146  -0.037845  -0.052520  0.000100   0.052621
2010-04-29 -0.002370      -0.013959  -0.037483  -0.052154  0.000402   0.052557
2010-04-30 -0.002210      -0.013772  -0.037136  -0.051803  0.000688   0.052491
2010-05-01 -0.002056      -0.013582  -0.036818  -0.051481  0.000942   0.052424
2010-05-02 -0.001907      -0.013392  -0.036543  -0.051203  0.001153   0.052356
2010-05-03 -0.001761      -0.013200  -0.036321  -0.050976  0.001312   0.052289
2010-05-04 -0.001618      -0.013007  -0.036158  -0.050810  0.001414   0.052223
2010-05-05 -0.001476      -0.012813  -0.036059  -0.050706  0.001454   0.052160
2010-05-06 -0.001335      -0.012618  -0.036025  -0.050669  0.001432   0.052101
2010-05-07 -0.001192      -0.012421  -0.036056  -0.050696  0.001349   0.052045
2010-05-08 -0.001049      -0.012223  -0.036151  -0.050787  0.001207   0.051994
2010-05-09 -0.000904      -0.012024  -0.036305  -0.050937  0.001009   0.051946
2010-05-10 -0.000758      -0.011824  -0.036512  -0.051140  0.000761   0.051902
2010-05-11 -0.000612      -0.011622  -0.036765  -0.051389  0.000470   0.051859
2010-05-12 -0.000466      -0.011420  -0.037054  -0.051675  0.000144   0.051819
2010-05-13 -0.000322      -0.011216  -0.037368  -0.051985 -0.000206   0.051985
2010-05-14 -0.000182      -0.011012  -0.037692  -0.052305 -0.000569   0.052305
2010-05-15 -0.000047      -0.010806  -0.038013  -0.052622 -0.000930   0.052622
2010-05-16  0.000082      -0.010599  -0.038315  -0.052920 -0.001274   0.053002
2010-05-17  0.000205      -0.010391  -0.038581  -0.053183 -0.001586   0.053387
2010-05-18  0.000323      -0.010182  -0.038799  -0.053397 -0.001851   0.053719
2010-05-19  0.000437      -0.009973  -0.038957  -0.053550 -0.002054   0.053988
2010-05-20  0.000551      -0.009762  -0.039047  -0.053636 -0.002185   0.054187
2010-05-21  0.000667      -0.009550  -0.039063  -0.053648 -0.002238   0.054315
2010-05-22  0.000785      -0.009337  -0.039007  -0.053588 -0.002212   0.054373
2010-05-23  0.000906      -0.009124  -0.038881  -0.053458 -0.002111   0.054364
2010-05-24  0.001029      -0.008909  -0.038694  -0.053266 -0.001944   0.054295
2010-05-25  0.001152      -0.008694  -0.038456  -0.053024 -0.001723   0.054177
2010-05-26  0.001274      -0.008478  -0.038181  -0.052745 -0.001464   0.054018
2010-05-27  0.001391      -0.008261  -0.037882  -0.052442 -0.001183   0.053833
2010-05-28  0.001503      -0.008043  -0.037576  -0.052131 -0.000896   0.053634
2010-05-29  0.001610      -0.007825  -0.037276  -0.051826 -0.000616   0.053436
2010-05-30  0.001710      -0.007606  -0.036995  -0.051541 -0.000358   0.053251
2010-05-31  0.001806      -0.007386  -0.036745  -0.051285 -0.000129   0.053091
2010-06-01  0.001899      -0.007165  -0.036534  -0.051069  0.000061   0.052968
2010-06-02  0.001989      -0.006944  -0.036369  -0.050900  0.000207   0.052888
2010-06-03  0.002077      -0.006722  -0.036256  -0.050781  0.000304   0.052859
2010-06-04  0.002166      -0.006500  -0.036198  -0.050718  0.000352   0.052884
2010-06-05  0.002255      -0.006277  -0.036196  -0.050710  0.000348   0.052965
2010-06-06  0.002345      -0.006053  -0.036249  -0.050757  0.000292   0.053102
2010-06-07  0.002436      -0.005829  -0.036357  -0.050859  0.000187   0.053295
2010-06-08  0.002527      -0.005604  -0.036515  -0.051011  0.000035   0.053537
2010-06-09  0.002617      -0.005379  -0.036717  -0.051207 -0.000160   0.053824
2010-06-10  0.002705      -0.005154  -0.036957  -0.051440 -0.000392   0.054145
2010-06-11  0.002790      -0.004928  -0.037223  -0.051699 -0.000652   0.054489
2010-06-12  0.002869      -0.004701  -0.037505  -0.051974 -0.000930   0.054843
2010-06-13  0.002941      -0.004475  -0.037788  -0.052250 -0.001212   0.055190
2010-06-14  0.003006      -0.004248  -0.038057  -0.052512 -0.001485   0.055518
2010-06-15  0.003064      -0.004020  -0.038300  -0.052747 -0.001731   0.055811
2010-06-16  0.003119      -0.003793  -0.038501  -0.052940 -0.001936   0.056059
2010-06-17  0.003172      -0.003565  -0.038652  -0.053083 -0.002087   0.056255
2010-06-18  0.003225      -0.003337  -0.038746  -0.053168 -0.002174   0.056393
2010-06-19  0.003281      -0.003109  -0.038778  -0.053191 -0.002193   0.056472
2010-06-20  0.003339      -0.002881  -0.038749  -0.053154 -0.002145   0.056493
2010-06-21  0.003398      -0.002652  -0.038664  -0.053059 -0.002036   0.056457
2010-06-22  0.003456      -0.002424  -0.038528  -0.052914 -0.001873   0.056370
2010-06-23  0.003512      -0.002195  -0.038350  -0.052726 -0.001668   0.056239
2010-06-24  0.003564      -0.001967  -0.038140  -0.052506 -0.001433   0.056070
2010-06-25  0.003610      -0.001738  -0.037909  -0.052265 -0.001178   0.055875
2010-06-26  0.003650      -0.001510  -0.037667  -0.052013 -0.000916   0.055664
2010-06-27  0.003684      -0.001282  -0.037427  -0.051762 -0.000656   0.055446
2010-06-28  0.003713      -0.001053  -0.037196  -0.051521 -0.000408   0.055233
2010-06-29  0.003736      -0.000825  -0.036986  -0.051298 -0.000179   0.055034
2010-06-30  0.003757      -0.000597  -0.036802  -0.051103  0.000023   0.054859
2010-07-01  0.003775      -0.000370  -0.036651  -0.050940  0.000196   0.054715
2010-07-02  0.003792      -0.000142  -0.036538  -0.050815  0.000333   0.054607
2010-07-03  0.003809       0.000085  -0.036468  -0.050732  0.000433   0.054541
2010-07-04  0.003826       0.000312  -0.036441  -0.050693  0.000492   0.054519
2010-07-05  0.003843       0.000539  -0.036461  -0.050699  0.000511   0.054543
2010-07-06  0.003862       0.000765  -0.036525  -0.050750  0.000487   0.054612
2010-07-07  0.003880       0.000991  -0.036634  -0.050845  0.000423   0.054725
2010-07-08  0.003896       0.001217  -0.036783  -0.050980  0.000319   0.054877
2010-07-09  0.003910       0.001442  -0.036968  -0.051151  0.000178   0.055060
2010-07-10  0.003919       0.001666  -0.037180  -0.051349  0.000007   0.055267
2010-07-11  0.003921       0.001891  -0.037411  -0.051565 -0.000187   0.055486
2010-07-12  0.003916       0.002114  -0.037650  -0.051789 -0.000393   0.055705
2010-07-13  0.003905       0.002338  -0.037885  -0.052008 -0.000597   0.055913
2010-07-14  0.003889       0.002560  -0.038102  -0.052210 -0.000785   0.056099
2010-07-15  0.003872       0.002783  -0.038292  -0.052384 -0.000943   0.056256
2010-07-16  0.003855       0.003004  -0.038446  -0.052522 -0.001059   0.056377
2010-07-17  0.003840       0.003225  -0.038559  -0.052618 -0.001128   0.056457
2010-07-18  0.003827       0.003446  -0.038626  -0.052669 -0.001146   0.056496
2010-07-19  0.003816       0.003665  -0.038650  -0.052675 -0.001115   0.056491
2010-07-20  0.003805       0.003884  -0.038631  -0.052639 -0.001040   0.056523
2010-07-21  0.003793       0.004103  -0.038574  -0.052565 -0.000927   0.056668
2010-07-22  0.003777       0.004321  -0.038484  -0.052458 -0.000781   0.056778
2010-07-23  0.003757       0.004538  -0.038369  -0.052324 -0.000613   0.056862
2010-07-24  0.003732       0.004754  -0.038235  -0.052172 -0.000427   0.056926
2010-07-25  0.003702       0.004970  -0.038088  -0.052008 -0.000233   0.056977
2010-07-26  0.003668       0.005184  -0.037938  -0.051838 -0.000036   0.057023
2010-07-27  0.003629       0.005399  -0.037789  -0.051671  0.000158   0.057070
2010-07-28  0.003588       0.005612  -0.037650  -0.051513  0.000343   0.057125
2010-07-29  0.003545       0.005825  -0.037525  -0.051369  0.000514   0.057194
2010-07-30  0.003502       0.006036  -0.037421  -0.051245  0.000668   0.057282
2010-07-31  0.003459       0.006247  -0.037341  -0.051146  0.000800   0.057393
2010-08-01  0.003417       0.006458  -0.037291  -0.051075  0.000908   0.057533
2010-08-02  0.003376       0.006667  -0.037272  -0.051037  0.000988   0.057704
2010-08-03  0.003338       0.006876  -0.037287  -0.051032  0.001037   0.057908
2010-08-04  0.003301       0.007083  -0.037339  -0.051063  0.001053   0.058147
2010-08-05  0.003264       0.007290  -0.037427  -0.051131  0.001034   0.058421
2010-08-06  0.003227       0.007496  -0.037550  -0.051233  0.000980   0.058730
2010-08-07  0.003187       0.007702  -0.037706  -0.051368  0.000890   0.059070
2010-08-08  0.003144       0.007906  -0.037891  -0.051532  0.000769   0.059438
2010-08-09  0.003094       0.008110  -0.038097  -0.051717  0.000621   0.059827
2010-08-10  0.003040       0.008312  -0.038318  -0.051916  0.000455   0.060229
2010-08-11  0.002981       0.008514  -0.038543  -0.052120  0.000282   0.060634
2010-08-12  0.002921       0.008715  -0.038762  -0.052317  0.000116   0.061032
2010-08-13  0.002861       0.008915  -0.038967  -0.052500 -0.000031   0.061415
2010-08-14  0.002805       0.009114  -0.039149  -0.052660 -0.000150   0.061774
2010-08-15  0.002751       0.009312  -0.039304  -0.052793 -0.000236   0.062105
2010-08-16  0.002700       0.009510  -0.039427  -0.052894 -0.000286   0.062403
2010-08-17  0.002651       0.009706  -0.039517  -0.052962 -0.000301   0.062668
2010-08-18  0.002601       0.009901  -0.039576  -0.052998 -0.000282   0.062899
2010-08-19  0.002550       0.010096  -0.039604  -0.053003 -0.000234   0.063099
2010-08-20  0.002496       0.010290  -0.039604  -0.052980 -0.000159   0.063270
2010-08-21  0.002439       0.010482  -0.039579  -0.052933 -0.000063   0.063415
2010-08-22  0.002378       0.010674  -0.039534  -0.052865  0.000051   0.063539
2010-08-23  0.002314       0.010865  -0.039474  -0.052781  0.000178   0.063646
2010-08-24  0.002246       0.011055  -0.039402  -0.052686  0.000314   0.063741
2010-08-25  0.002176       0.011244  -0.039325  -0.052586  0.000456   0.063830
2010-08-26  0.002105       0.011432  -0.039247  -0.052484  0.000598   0.063916
2010-08-27  0.002033       0.011619  -0.039174  -0.052387  0.000738   0.064006
2010-08-28  0.001961       0.011805  -0.039111  -0.052300  0.000871   0.064105
2010-08-29  0.001891       0.011991  -0.039062  -0.052227  0.000993   0.064217
2010-08-30  0.001822       0.012175  -0.039032  -0.052173  0.001099   0.064348
2010-08-31  0.001755       0.012358  -0.039026  -0.052143  0.001186   0.064501
2010-09-01  0.001691       0.012540  -0.039048  -0.052140  0.001248   0.064680
2010-09-02  0.001628       0.012722  -0.039100  -0.052168  0.001282   0.064890
2010-09-03  0.001565       0.012902  -0.039186  -0.052229  0.001284   0.065131
2010-09-04  0.001501       0.013081  -0.039307  -0.052325  0.001250   0.065406
2010-09-05  0.001434       0.013259  -0.039462  -0.052455  0.001180   0.065715
2010-09-06  0.001363       0.013437  -0.039649  -0.052617  0.001074   0.066054
2010-09-07  0.001286       0.013613  -0.039863  -0.052806  0.000936   0.066419
2010-09-08  0.001204       0.013788  -0.040099  -0.053017  0.000774   0.066805
2010-09-09  0.001119       0.013962  -0.040347  -0.053239  0.000598   0.067202
2010-09-10  0.001033       0.014135  -0.040599  -0.053465  0.000422   0.067601
2010-09-11  0.000949       0.014307  -0.040844  -0.053685  0.000256   0.067993
2010-09-12  0.000866       0.014478  -0.041076  -0.053891  0.000110   0.068369
2010-09-13  0.000786       0.014648  -0.041287  -0.054076 -0.000011   0.068724
2010-09-14  0.000707       0.014817  -0.041471  -0.054235 -0.000102   0.069052
2010-09-15  0.000629       0.014985  -0.041628  -0.054364 -0.000162   0.069349
2010-09-16  0.000548       0.015151  -0.041753  -0.054463 -0.000192   0.069615
2010-09-17  0.000465       0.015317  -0.041848  -0.054531 -0.000192   0.069848
2010-09-18  0.000379       0.015481  -0.041912  -0.054569 -0.000163   0.070050
2010-09-19  0.000288       0.015644  -0.041948  -0.054578 -0.000108   0.070223
2010-09-20  0.000193       0.015807  -0.041958  -0.054561 -0.000030   0.070367
2010-09-21  0.000094       0.015967  -0.041945  -0.054521  0.000070   0.070488
2010-09-22 -0.000010       0.016127  -0.041913  -0.054462  0.000188   0.070589
2010-09-23 -0.000116       0.016286  -0.041867  -0.054389  0.000319   0.070674
2010-09-24 -0.000225       0.016443  -0.041813  -0.054306  0.000461   0.070749
2010-09-25 -0.000335       0.016599  -0.041755  -0.054221  0.000607   0.070820
2010-09-26 -0.000446       0.016754  -0.041700  -0.054138  0.000753   0.070892
2010-09-27 -0.000556       0.016907  -0.041655  -0.054065  0.000893   0.070972
2010-09-28 -0.000666       0.017059  -0.041626  -0.054008  0.001021   0.071067
2010-09-29 -0.000775       0.017210  -0.041620  -0.053973  0.001131   0.071183
2010-09-30 -0.000884       0.017360  -0.041643  -0.053967  0.001214   0.071327
2010-10-01 -0.000993       0.017508  -0.041700  -0.053995  0.001266   0.071503
2010-10-02 -0.001104       0.017655  -0.041796  -0.054062  0.001279   0.071717
2010-10-03 -0.001219       0.017801  -0.041934  -0.054171  0.001248   0.071972
2010-10-04 -0.001339       0.017945  -0.042115  -0.054323  0.001170   0.072268
2010-10-05 -0.001466       0.018088  -0.042338  -0.054516  0.001047   0.072604
2010-10-06 -0.001600       0.018230  -0.042598  -0.054745  0.000883   0.072975
2010-10-07 -0.001739       0.018370  -0.042887  -0.055005  0.000688   0.073375
2010-10-08 -0.001882       0.018509  -0.043197  -0.055284  0.000472   0.073793
2010-10-09 -0.002027       0.018646  -0.043516  -0.055572  0.000251   0.074218
2010-10-10 -0.002171       0.018782  -0.043832  -0.055858  0.000036   0.074640
2010-10-11 -0.002315       0.018916  -0.044136  -0.056131 -0.000161   0.075047
2010-10-12 -0.002458       0.019049  -0.044418  -0.056382 -0.000332   0.075430
2010-10-13 -0.002602       0.019180  -0.044671  -0.056603 -0.000471   0.075783
2010-10-14 -0.002748       0.019310  -0.044889  -0.056790 -0.000575   0.076099
2010-10-15 -0.002897       0.019438  -0.045069  -0.056938 -0.000640   0.076376
2010-10-16 -0.003050       0.019565  -0.045209  -0.057046 -0.000666   0.076610
2010-10-17 -0.003209       0.019690  -0.045308  -0.057112 -0.000652   0.076802
2010-10-18 -0.003372       0.019813  -0.045367  -0.057139 -0.000601   0.076952
2010-10-19 -0.003541       0.019935  -0.045387  -0.057126 -0.000513   0.077061
2010-10-20 -0.003716       0.020056  -0.045372  -0.057078 -0.000391   0.077133
2010-10-21 -0.003895       0.020174  -0.045326  -0.056998 -0.000239   0.077172
2010-10-22 -0.004079       0.020292  -0.045253  -0.056892 -0.000061   0.077184
2010-10-23 -0.004265       0.020407  -0.045162  -0.056767  0.000137   0.077174
2010-10-24 -0.004454       0.020521  -0.045059  -0.056630  0.000348   0.077151
2010-10-25 -0.004644       0.020634  -0.044955  -0.056491  0.000564   0.077125
2010-10-26 -0.004834       0.020744  -0.044858  -0.056360  0.000776   0.077104
2010-10-27 -0.005024       0.020853  -0.044779  -0.056246  0.000973   0.077099
2010-10-28 -0.005214       0.020961  -0.044728  -0.056160  0.001146   0.077121
2010-10-29 -0.005404       0.021067  -0.044714  -0.056111  0.001283   0.077178
2010-10-30 -0.005597       0.021171  -0.044747  -0.056108  0.001375   0.077279
2010-10-31 -0.005793       0.021274  -0.044832  -0.056157  0.001414   0.077431
2010-11-01 -0.005994       0.021375  -0.044975  -0.056263  0.001392   0.077639
2010-11-02 -0.006202       0.021475  -0.045175  -0.056427  0.001307   0.077902
2010-11-03 -0.006416       0.021573  -0.045431  -0.056647  0.001163   0.078220
2010-11-04 -0.006636       0.021670  -0.045736  -0.056915  0.000966   0.078585
2010-11-05 -0.006861       0.021765  -0.046081  -0.057223  0.000727   0.078988
2010-11-06 -0.007087       0.021859  -0.046452  -0.057557  0.000462   0.079416
2010-11-07 -0.007314       0.021951  -0.046836  -0.057903  0.000187   0.079854
2010-11-08 -0.007540       0.022042  -0.047218  -0.058248 -0.000081   0.080289
2010-11-09 -0.007764       0.022131  -0.047583  -0.058575 -0.000330   0.080707
2010-11-10 -0.007988       0.022220  -0.047921  -0.058875 -0.000548   0.081094
2010-11-11 -0.008211       0.022306  -0.048219  -0.059135 -0.000726   0.081442
2010-11-12 -0.008435       0.022392  -0.048472  -0.059350 -0.000858   0.081742
2010-11-13 -0.008662       0.022477  -0.048673  -0.059512 -0.000939   0.081989
2010-11-14 -0.008891       0.022560  -0.048817  -0.059618 -0.000966   0.082178
2010-11-15 -0.009123       0.022643  -0.048904  -0.059666 -0.000939   0.082309
2010-11-16 -0.009359       0.022724  -0.048933  -0.059656 -0.000857   0.082381
2010-11-17 -0.009598       0.022805  -0.048905  -0.059590 -0.000721   0.082395
2010-11-18 -0.009840       0.022885  -0.048824  -0.059469 -0.000535   0.082354
2010-11-19 -0.010084       0.022964  -0.048694  -0.059301 -0.000303   0.082264
2010-11-20 -0.010330       0.023042  -0.048523  -0.059091 -0.000032   0.082133
2010-11-21 -0.010576       0.023120  -0.048321  -0.058850  0.000271   0.081969
2010-11-22 -0.010820       0.023197  -0.048098  -0.058588  0.000594   0.081785
2010-11-23 -0.011062       0.023274  -0.047869  -0.058320  0.000925   0.081593
2010-11-24 -0.011301       0.023350  -0.047647  -0.058059  0.001250   0.081409
2010-11-25 -0.011536       0.023427  -0.047448  -0.057822  0.001554   0.081248
2010-11-26 -0.011768       0.023503  -0.047288  -0.057622  0.001821   0.081125
2010-11-27 -0.011997       0.023579  -0.047178  -0.057474  0.002036   0.081053
2010-11-28 -0.012226       0.023656  -0.047132  -0.057389  0.002187   0.081045
2010-11-29 -0.012456       0.023732  -0.047156  -0.057375  0.002263   0.081107
2010-11-30 -0.012688       0.023809  -0.047255  -0.057436  0.002259   0.081245
2010-12-01 -0.012921       0.023887  -0.047429  -0.057572  0.002174   0.081459
2010-12-02 -0.013156       0.023965  -0.047674  -0.057779  0.002015   0.081744
2010-12-03 -0.013391       0.024044  -0.047979  -0.058047  0.001790   0.082091
2010-12-04 -0.013624       0.024124  -0.048334  -0.058364  0.001514   0.082488
2010-12-05 -0.013853       0.024205  -0.048721  -0.058715  0.001205   0.082919
2010-12-06 -0.014077       0.024286  -0.049125  -0.059082  0.000879   0.083368
2010-12-07 -0.014295       0.024370  -0.049528  -0.059449  0.000556   0.083818
2010-12-08 -0.014507       0.024454  -0.049914  -0.059799  0.000250   0.084253
2010-12-09 -0.014713       0.024540  -0.050268  -0.060118 -0.000023   0.084658
2010-12-10 -0.014914       0.024628  -0.050579  -0.060393 -0.000253   0.085021
