            geopack_08_dp       spacepy  spacepy-irbem     spiceypy1     spiceypy2         sunpy
2010-06-07   1.766812e-14  1.767006e-14   1.766321e-14  1.763796e-14  1.762585e-14  1.766822e-14
2010-06-08   1.758166e-14  1.758366e-14   1.757697e-14  1.755154e-14  1.753950e-14  1.758164e-14
2010-06-09   1.749916e-14  1.750123e-14   1.749468e-14  1.746904e-14  1.745707e-14  1.749898e-14
2010-06-10   1.742064e-14  1.742277e-14   1.741637e-14  1.739048e-14  1.737857e-14  1.742027e-14
2010-06-11   1.734611e-14  1.734829e-14   1.734204e-14  1.731588e-14  1.730403e-14  1.734553e-14
2010-06-12   1.727557e-14  1.727781e-14   1.727171e-14  1.724526e-14  1.723348e-14  1.727477e-14
2010-06-13   1.720905e-14  1.721134e-14   1.720539e-14  1.717865e-14  1.716692e-14  1.720803e-14
2010-06-14   1.714656e-14  1.714889e-14   1.714310e-14  1.711607e-14  1.710440e-14  1.714533e-14
2010-06-15   1.708811e-14  1.709047e-14   1.708485e-14  1.705755e-14  1.704593e-14  1.708669e-14
2010-06-16   1.703372e-14  1.703612e-14   1.703065e-14  1.700311e-14  1.699154e-14  1.703214e-14
2010-06-17   1.698340e-14  1.698583e-14   1.698053e-14  1.695278e-14  1.694126e-14  1.698171e-14
2010-06-18   1.693718e-14  1.693964e-14   1.693450e-14  1.690658e-14  1.689510e-14  1.693543e-14
2010-06-19   1.689506e-14  1.689757e-14   1.689258e-14  1.686453e-14  1.685309e-14  1.689331e-14
2010-06-20   1.685708e-14  1.685962e-14   1.685478e-14  1.682665e-14  1.681525e-14  1.685537e-14
2010-06-21   1.682325e-14  1.682583e-14   1.682114e-14  1.679296e-14  1.678159e-14  1.682163e-14
2010-06-22   1.679359e-14  1.679622e-14   1.679166e-14  1.676347e-14  1.675213e-14  1.679211e-14
2010-06-23   1.676813e-14  1.677079e-14   1.676639e-14  1.673820e-14  1.672689e-14  1.676681e-14
2010-06-24   1.674689e-14  1.674959e-14   1.674533e-14  1.671717e-14  1.670588e-14  1.674576e-14
2010-06-25   1.672990e-14  1.673263e-14   1.672852e-14  1.670039e-14  1.668912e-14  1.672897e-14
2010-06-26   1.671718e-14  1.671994e-14   1.671599e-14  1.668788e-14  1.667663e-14  1.671646e-14
2010-06-27   1.670877e-14  1.671156e-14   1.670776e-14  1.667967e-14  1.666843e-14  1.670825e-14
2010-06-28   1.670470e-14  1.670751e-14   1.670386e-14  1.667578e-14  1.666455e-14  1.670436e-14
2010-06-29   1.670499e-14  1.670782e-14   1.670434e-14  1.667623e-14  1.666501e-14  1.670484e-14
2010-06-30   1.670969e-14  1.671254e-14   1.670922e-14  1.668106e-14  1.666984e-14  1.670969e-14
2010-07-01   1.671883e-14  1.672169e-14   1.671854e-14  1.669029e-14  1.667908e-14  1.671897e-14
2010-07-02   1.673245e-14  1.673533e-14   1.673234e-14  1.670397e-14  1.669275e-14  1.673269e-14
2010-07-03   1.675059e-14  1.675349e-14   1.675066e-14  1.672212e-14  1.671090e-14  1.675091e-14
2010-07-04   1.677329e-14  1.677621e-14   1.677354e-14  1.674480e-14  1.673356e-14  1.677366e-14
2010-07-05   1.680060e-14  1.680354e-14   1.680103e-14  1.677203e-14  1.676079e-14  1.680099e-14
2010-07-06   1.683256e-14  1.683552e-14   1.683317e-14  1.680388e-14  1.679261e-14  1.683293e-14
2010-07-07   1.686923e-14  1.687221e-14   1.687002e-14  1.684038e-14  1.682910e-14  1.686955e-14
2010-07-08   1.691064e-14  1.691365e-14   1.691162e-14  1.688159e-14  1.687029e-14  1.691089e-14
2010-07-09   1.695686e-14  1.695989e-14   1.695802e-14  1.692757e-14  1.691624e-14  1.695700e-14
2010-07-10   1.700794e-14  1.701099e-14   1.700929e-14  1.697838e-14  1.696702e-14  1.700795e-14
2010-07-11   1.706394e-14  1.706700e-14   1.706547e-14  1.703407e-14  1.702268e-14  1.706380e-14
2010-07-12   1.712491e-14  1.712798e-14   1.712663e-14  1.709473e-14  1.708330e-14  1.712461e-14
2010-07-13   1.719092e-14  1.719399e-14   1.719283e-14  1.716042e-14  1.714894e-14  1.719046e-14
2010-07-14   1.726203e-14  1.726511e-14   1.726413e-14  1.723120e-14  1.721969e-14  1.726142e-14
2010-07-15   1.733830e-14  1.734138e-14   1.734060e-14  1.730716e-14  1.729560e-14  1.733757e-14
2010-07-16   1.741981e-14  1.742290e-14   1.742231e-14  1.738838e-14  1.737676e-14  1.741898e-14
2010-07-17   1.750662e-14  1.750971e-14   1.750932e-14  1.747491e-14  1.746325e-14  1.750574e-14
2010-07-18   1.759881e-14  1.760191e-14   1.760171e-14  1.756685e-14  1.755512e-14  1.759791e-14
2010-07-19   1.769644e-14  1.769955e-14   1.769954e-14  1.766425e-14  1.765247e-14  1.769556e-14
2010-07-20   1.779960e-14  1.780272e-14   1.780290e-14  1.776720e-14  1.775535e-14  1.779877e-14
2010-07-21   1.790835e-14  1.791149e-14   1.791187e-14  1.787577e-14  1.786385e-14  1.790761e-14
2010-07-22   1.802277e-14  1.802593e-14   1.802651e-14  1.799003e-14  1.797804e-14  1.802216e-14
2010-07-23   1.814296e-14  1.814612e-14   1.814691e-14  1.811006e-14  1.809799e-14  1.814248e-14
2010-07-24   1.826897e-14  1.827214e-14   1.827314e-14  1.823593e-14  1.822379e-14  1.826865e-14
2010-07-25   1.840091e-14  1.840407e-14   1.840530e-14  1.836772e-14  1.835549e-14  1.840075e-14
2010-07-26   1.853884e-14  1.854200e-14   1.854346e-14  1.850550e-14  1.849319e-14  1.853884e-14
2010-07-27   1.868285e-14  1.868600e-14   1.868770e-14  1.864935e-14  1.863695e-14  1.868302e-14
2010-07-28   1.883302e-14  1.883617e-14   1.883811e-14  1.879935e-14  1.878685e-14  1.883336e-14
2010-07-29   1.898943e-14  1.899257e-14   1.899477e-14  1.895557e-14  1.894298e-14  1.898992e-14
2010-07-30   1.915217e-14  1.915530e-14   1.915775e-14  1.911809e-14  1.910540e-14  1.915280e-14
2010-07-31   1.932131e-14  1.932444e-14   1.932714e-14  1.928698e-14  1.927419e-14  1.932207e-14
2010-08-01   1.949694e-14  1.950006e-14   1.950302e-14  1.946232e-14  1.944943e-14  1.949781e-14
2010-08-02   1.967912e-14  1.968224e-14   1.968546e-14  1.964419e-14  1.963119e-14  1.968007e-14
