                 spacepy  spacepy-irbem  spiceypy1  spiceypy2         sunpy  |max-min|
2010-01-01 -1.421085e-14       0.011984  -0.011671  -0.000398  0.000000e+00   0.023656
2014-06-16  1.652236e-05       0.001234   0.023770  -0.027494  8.433323e-06   0.051264
2014-06-17  1.653381e-05       0.001160   0.023787  -0.027547  8.484790e-06   0.051334
2014-06-18  1.654526e-05       0.001086   0.023803  -0.027600  8.536266e-06   0.051404
2014-06-19  1.655672e-05       0.001011   0.023820  -0.027654  8.587750e-06   0.051474
2014-06-20  1.656817e-05       0.000937   0.023836  -0.027707  8.639241e-06   0.051544
2014-06-21  1.657963e-05       0.000863   0.023853  -0.027761  8.690741e-06   0.051614
2014-06-22  1.659108e-05       0.000789   0.023869  -0.027815  8.742249e-06   0.051684
2014-06-23  1.660254e-05       0.000715   0.023886  -0.027869  8.793764e-06   0.051754
2014-06-24  1.661401e-05       0.000640   0.023902  -0.027922  8.845288e-06   0.051825
2014-06-25  1.662547e-05       0.000566   0.023919  -0.027976  8.896819e-06   0.051895
2014-06-26  1.663693e-05       0.000492   0.023935  -0.028030  8.948359e-06   0.051965
2014-06-27  1.664840e-05       0.000418   0.023952  -0.028084  8.999907e-06   0.052036
2014-06-28  1.665987e-05       0.000343   0.023968  -0.028138  9.051462e-06   0.052106
2014-06-29  1.667134e-05       0.000269   0.023985  -0.028192  9.103026e-06   0.052177
2014-06-30  1.668281e-05       0.000195   0.024001  -0.028246  9.154598e-06   0.052247
2014-07-01  1.669428e-05       0.000121   0.024017  -0.028300  9.206177e-06   0.052318
2014-07-02  1.670576e-05       0.000046   0.024034  -0.028355  9.257765e-06   0.052388
2014-07-03  1.671723e-05      -0.000028   0.024050  -0.028409  9.309361e-06   0.052459
2014-07-04  1.672871e-05      -0.000102   0.024066  -0.028463  9.360964e-06   0.052530
2014-07-05  1.674019e-05      -0.000176   0.024083  -0.028518  9.412576e-06   0.052600
2014-07-06  1.675167e-05      -0.000251   0.024099  -0.028572  9.464196e-06   0.052671
2014-07-07  1.676315e-05      -0.000325   0.024115  -0.028627  9.515823e-06   0.052742
2014-07-08  1.677464e-05      -0.000399   0.024132  -0.028681  9.567459e-06   0.052813
2014-07-09  1.678612e-05      -0.000474   0.024148  -0.028736  9.619103e-06   0.052884
2014-07-10  1.679761e-05      -0.000548   0.024164  -0.028790  9.670754e-06   0.052954
2014-07-11  1.680910e-05      -0.000622   0.024180  -0.028845  9.722414e-06   0.053025
2014-07-12  1.682059e-05      -0.000697   0.024196  -0.028900  9.774082e-06   0.053096
2014-07-13  1.683209e-05      -0.000771   0.024213  -0.028955  9.825757e-06   0.053167
2014-07-14  1.684358e-05      -0.000845   0.024229  -0.029010  9.877441e-06   0.053238
2014-07-15  1.685508e-05      -0.000920   0.024245  -0.029065  9.929133e-06   0.053310
2014-07-16  1.686657e-05      -0.000994   0.024261  -0.029120  9.980833e-06   0.053381
2014-07-17  1.687807e-05      -0.001068   0.024277  -0.029175  1.003254e-05   0.053452
2014-07-18  1.688957e-05      -0.001143   0.024293  -0.029230  1.008426e-05   0.053523
2014-07-19  1.690108e-05      -0.001217   0.024309  -0.029285  1.013598e-05   0.053594
2014-07-20  1.691258e-05      -0.001291   0.024325  -0.029340  1.018771e-05   0.053666
2014-07-21  1.692409e-05      -0.001366   0.024341  -0.029396  1.023945e-05   0.053737
2014-07-22  1.693560e-05      -0.001440   0.024358  -0.029451  1.029120e-05   0.053808
2014-07-23  1.694711e-05      -0.001514   0.024374  -0.029506  1.034296e-05   0.053880
2014-07-24  1.695862e-05      -0.001589   0.024390  -0.029562  1.039472e-05   0.053951
2014-07-25  1.697013e-05      -0.001663   0.024406  -0.029617  1.044649e-05   0.054023
2014-07-26  1.698164e-05      -0.001738   0.024421  -0.029673  1.049827e-05   0.054094
2014-07-27  1.699316e-05      -0.001812   0.024437  -0.029728  1.055006e-05   0.054166
2014-07-28  1.700468e-05      -0.001886   0.024453  -0.029784  1.060186e-05   0.054237
2014-07-29  1.701620e-05      -0.001961   0.024469  -0.029840  1.065366e-05   0.054309
2014-07-30  1.702772e-05      -0.002035   0.024485  -0.029896  1.070547e-05   0.054381
2014-07-31  1.703924e-05      -0.002110   0.024501  -0.029951  1.075729e-05   0.054453
2014-08-01  1.705077e-05      -0.002184   0.024517  -0.030007  1.080912e-05   0.054524
2014-08-02  1.706229e-05      -0.002259   0.024533  -0.030063  1.086096e-05   0.054596
2014-08-03  1.707382e-05      -0.002333   0.024549  -0.030119  1.091280e-05   0.054668
2014-08-04  1.708535e-05      -0.002408   0.024564  -0.030175  1.096465e-05   0.054740
2014-08-05  1.709688e-05      -0.002482   0.024580  -0.030232  1.101651e-05   0.054812
2014-08-06  1.710841e-05      -0.002556   0.024596  -0.030288  1.106838e-05   0.054884
2014-08-07  1.711995e-05      -0.002631   0.024612  -0.030344  1.112026e-05   0.054956
2014-08-08  1.713149e-05      -0.002705   0.024628  -0.030400  1.117214e-05   0.055028
2014-08-09  1.714302e-05      -0.002780   0.024643  -0.030457  1.122403e-05   0.055100
2014-08-10  1.715456e-05      -0.002854   0.024659  -0.030513  1.127593e-05   0.055172
2014-08-11  1.716610e-05      -0.002929   0.024675  -0.030569  1.132784e-05   0.055244
2014-08-12  1.717765e-05      -0.003003   0.024690  -0.030626  1.137976e-05   0.055316
2014-08-13  1.718919e-05      -0.003078   0.024706  -0.030683  1.143168e-05   0.055389
2014-08-14  1.720074e-05      -0.003152   0.024722  -0.030739  1.148362e-05   0.055461
2014-08-15  1.721229e-05      -0.003227   0.024737  -0.030796  1.153556e-05   0.055533
2014-08-16  1.722384e-05      -0.003301   0.024753  -0.030853  1.158750e-05   0.055606
2014-08-17  1.723539e-05      -0.003376   0.024769  -0.030909  1.163946e-05   0.055678
2014-08-18  1.724694e-05      -0.003450   0.024784  -0.030966  1.169143e-05   0.055750
2014-08-19  1.725849e-05      -0.003525   0.024800  -0.031023  1.174340e-05   0.055823
2014-08-20  1.727005e-05      -0.003600   0.024815  -0.031080  1.179538e-05   0.055895
2014-08-21  1.728161e-05      -0.003674   0.024831  -0.031137  1.184737e-05   0.055968
2014-08-22  1.729317e-05      -0.003749   0.024846  -0.031194  1.189936e-05   0.056041
2014-08-23  1.730473e-05      -0.003823   0.024862  -0.031251  1.195137e-05   0.056113
2014-08-24  1.731629e-05      -0.003898   0.024877  -0.031309  1.200338e-05   0.056186
2014-08-25  1.732786e-05      -0.003972   0.024893  -0.031366  1.205540e-05   0.056259
2014-08-26  1.733942e-05      -0.004047   0.024908  -0.031423  1.210743e-05   0.056331
2014-08-27  1.735099e-05      -0.004122   0.024924  -0.031480  1.215947e-05   0.056404
2014-08-28  1.736256e-05      -0.004196   0.024939  -0.031538  1.221151e-05   0.056477
2014-08-29  1.737413e-05      -0.004271   0.024954  -0.031595  1.226357e-05   0.056550
2014-08-30  1.738571e-05      -0.004345   0.024970  -0.031653  1.231563e-05   0.056623
2014-08-31  1.739728e-05      -0.004420   0.024985  -0.031710  1.236770e-05   0.056696
2014-09-01  1.740886e-05      -0.004495   0.025000  -0.031768  1.241977e-05   0.056769
2014-09-02  1.742043e-05      -0.004569   0.025016  -0.031826  1.247186e-05   0.056842
2014-09-03  1.743201e-05      -0.004644   0.025031  -0.031884  1.252395e-05   0.056915
2014-09-04  1.744360e-05      -0.004718   0.025046  -0.031941  1.257605e-05   0.056988
2014-09-05  1.745518e-05      -0.004793   0.025062  -0.031999  1.262816e-05   0.057061
2014-09-06  1.746676e-05      -0.004868   0.025077  -0.032057  1.268028e-05   0.057134
2014-09-07  1.747835e-05      -0.004942   0.025092  -0.032115  1.273241e-05   0.057207
2014-09-08  1.748994e-05      -0.005017   0.025107  -0.032173  1.278454e-05   0.057281
2014-09-09  1.750153e-05      -0.005092   0.025123  -0.032231  1.283668e-05   0.057354
2014-09-10  1.751312e-05      -0.005166   0.025138  -0.032289  1.288883e-05   0.057427
2014-09-11  1.752471e-05      -0.005241   0.025153  -0.032348  1.294099e-05   0.057501
2014-09-12  1.753631e-05      -0.005316   0.025168  -0.032406  1.299315e-05   0.057574
2014-09-13  1.754790e-05      -0.005390   0.025183  -0.032464  1.304533e-05   0.057647
2014-09-14  1.755950e-05      -0.005465   0.025198  -0.032523  1.309751e-05   0.057721
2014-09-15  1.757110e-05      -0.005540   0.025213  -0.032581  1.314970e-05   0.057794
2014-09-16  1.758270e-05      -0.005615   0.025228  -0.032640  1.320190e-05   0.057868
2014-09-17  1.759431e-05      -0.005689   0.025244  -0.032698  1.325410e-05   0.057942
2014-09-18  1.760591e-05      -0.005764   0.025259  -0.032757  1.330632e-05   0.058015
2014-09-19  1.761752e-05      -0.005839   0.025274  -0.032815  1.335854e-05   0.058089
2014-09-20  1.762912e-05      -0.005913   0.025289  -0.032874  1.341077e-05   0.058163
2014-09-21  1.764073e-05      -0.005988   0.025304  -0.032933  1.346301e-05   0.058236
2014-09-22  1.765235e-05      -0.006063   0.025319  -0.032992  1.351525e-05   0.058310
2014-09-23  1.766396e-05      -0.006138   0.025334  -0.033051  1.356751e-05   0.058384
2014-09-24  1.767557e-05      -0.006212   0.025348  -0.033109  1.361977e-05   0.058458
2014-09-25  1.768719e-05      -0.006287   0.025363  -0.033168  1.367204e-05   0.058532
2014-09-26  1.769881e-05      -0.006362   0.025378  -0.033227  1.372432e-05   0.058606
2014-09-27  1.771043e-05      -0.006437   0.025393  -0.033287  1.377661e-05   0.058680
2014-09-28  1.772205e-05      -0.006511   0.025408  -0.033346  1.382890e-05   0.058754
2014-09-29  1.773367e-05      -0.006586   0.025423  -0.033405  1.388120e-05   0.058828
2014-09-30  1.774530e-05      -0.006661   0.025438  -0.033464  1.393351e-05   0.058902
2014-10-01  1.775692e-05      -0.006736   0.025453  -0.033524  1.398583e-05   0.058976
2014-10-02  1.776855e-05      -0.006811   0.025467  -0.033583  1.403816e-05   0.059050
2014-10-03  1.778018e-05      -0.006885   0.025482  -0.033642  1.409050e-05   0.059125
2014-10-04  1.779181e-05      -0.006960   0.025497  -0.033702  1.414284e-05   0.059199
2014-10-05  1.780345e-05      -0.007035   0.025512  -0.033762  1.419519e-05   0.059273
2014-10-06  1.781508e-05      -0.007110   0.025526  -0.033821  1.424755e-05   0.059347
2014-10-07  1.782672e-05      -0.007185   0.025541  -0.033881  1.429992e-05   0.059422
2014-10-08  1.783836e-05      -0.007260   0.025556  -0.033941  1.435229e-05   0.059496
2014-10-09  1.785000e-05      -0.007334   0.025570  -0.034000  1.440468e-05   0.059571
2014-10-10  1.786164e-05      -0.007409   0.025585  -0.034060  1.445707e-05   0.059645
2014-10-11  1.787328e-05      -0.007484   0.025600  -0.034120  1.450947e-05   0.059720
2014-10-12  1.788493e-05      -0.007559   0.025614  -0.034180  1.456187e-05   0.059794
2014-10-13  1.789657e-05      -0.007634   0.025629  -0.034240  1.461429e-05   0.059869
2014-10-14  1.790822e-05      -0.007709   0.025643  -0.034300  1.466671e-05   0.059944
2014-10-15  1.791987e-05      -0.007784   0.025658  -0.034360  1.471915e-05   0.060018
2014-10-16  1.793152e-05      -0.007858   0.025672  -0.034420  1.477158e-05   0.060093
2014-10-17  1.794318e-05      -0.007933   0.025687  -0.034481  1.482403e-05   0.060168
2014-10-18  1.795483e-05      -0.008008   0.025702  -0.034541  1.487649e-05   0.060243
2014-10-19  1.796649e-05      -0.008083   0.025716  -0.034601  1.492895e-05   0.060317
2014-10-20  1.797815e-05      -0.008158   0.025730  -0.034662  1.498143e-05   0.060392
2014-10-21  1.798981e-05      -0.008233   0.025745  -0.034722  1.503391e-05   0.060467
2014-10-22  1.800147e-05      -0.008308   0.025759  -0.034783  1.508639e-05   0.060542
2014-10-23  1.801313e-05      -0.008383   0.025774  -0.034843  1.513889e-05   0.060617
2014-10-24  1.802480e-05      -0.008458   0.025788  -0.034904  1.519140e-05   0.060692
2014-10-25  1.803647e-05      -0.008533   0.025802  -0.034965  1.524391e-05   0.060767
2014-10-26  1.804813e-05      -0.008608   0.025817  -0.035026  1.529643e-05   0.060842
2014-10-27  1.805981e-05      -0.008682   0.025831  -0.035086  1.534896e-05   0.060918
2014-10-28  1.807148e-05      -0.008757   0.025846  -0.035147  1.540149e-05   0.060993
2014-10-29  1.808315e-05      -0.008832   0.025860  -0.035208  1.545404e-05   0.061068
2014-10-30  1.809483e-05      -0.008907   0.025874  -0.035269  1.550659e-05   0.061143
2014-10-31  1.810650e-05      -0.008982   0.025888  -0.035330  1.555915e-05   0.061219
2014-11-01  1.811818e-05      -0.009057   0.025903  -0.035391  1.561172e-05   0.061294
2014-11-02  1.812986e-05      -0.009132   0.025917  -0.035452  1.566430e-05   0.061369
2014-11-03  1.814154e-05      -0.009207   0.025931  -0.035514  1.571689e-05   0.061445
2014-11-04  1.815323e-05      -0.009282   0.025945  -0.035575  1.576948e-05   0.061520
2014-11-05  1.816491e-05      -0.009357   0.025959  -0.035636  1.582208e-05   0.061596
2014-11-06  1.817660e-05      -0.009432   0.025974  -0.035698  1.587469e-05   0.061671
2014-11-07  1.818829e-05      -0.009507   0.025988  -0.035759  1.592731e-05   0.061747
2014-11-08  1.819998e-05      -0.009582   0.026002  -0.035821  1.597993e-05   0.061822
2014-11-09  1.821167e-05      -0.009657   0.026016  -0.035882  1.603257e-05   0.061898
2014-11-10  1.822336e-05      -0.009732   0.026030  -0.035944  1.608521e-05   0.061974
2014-11-11  1.823506e-05      -0.009807   0.026044  -0.036005  1.613786e-05   0.062049
2014-11-12  1.824676e-05      -0.009882   0.026058  -0.036067  1.619052e-05   0.062125
2014-11-13  1.825846e-05      -0.009957   0.026072  -0.036129  1.624318e-05   0.062201
2014-11-14  1.827016e-05      -0.010032   0.026086  -0.036191  1.629586e-05   0.062277
2014-11-15  1.828186e-05      -0.010108   0.026100  -0.036253  1.634854e-05   0.062353
2014-11-16  1.829356e-05      -0.010183   0.026114  -0.036315  1.640123e-05   0.062429
2014-11-17  1.830527e-05      -0.010258   0.026128  -0.036377  1.645393e-05   0.062505
2014-11-18  1.831698e-05      -0.010333   0.026142  -0.036439  1.650664e-05   0.062581
2014-11-19  1.832868e-05      -0.010408   0.026156  -0.036501  1.655935e-05   0.062657
2014-11-20  1.834040e-05      -0.010483   0.026170  -0.036563  1.661207e-05   0.062733
2014-11-21  1.835211e-05      -0.010558   0.026183  -0.036625  1.666481e-05   0.062809
2014-11-22  1.836382e-05      -0.010633   0.026197  -0.036688  1.671755e-05   0.062885
2014-11-23  1.837554e-05      -0.010708   0.026211  -0.036750  1.677029e-05   0.062961
2014-11-24  1.838725e-05      -0.010783   0.026225  -0.036812  1.682305e-05   0.063037
2014-11-25  1.839897e-05      -0.010858   0.026239  -0.036875  1.687581e-05   0.063114
2014-11-26  1.841069e-05      -0.010934   0.026253  -0.036937  1.692858e-05   0.063190
2014-11-27  1.842242e-05      -0.011009   0.026266  -0.037000  1.698136e-05   0.063266
2014-11-28  1.843414e-05      -0.011084   0.026280  -0.037063  1.703415e-05   0.063343
2014-11-29  1.844587e-05      -0.011159   0.026294  -0.037125  1.708695e-05   0.063419
2014-11-30  1.845759e-05      -0.011234   0.026307  -0.037188  1.713975e-05   0.063496
2014-12-01  1.846932e-05      -0.011309   0.026321  -0.037251  1.719256e-05   0.063572
2014-12-02  1.848105e-05      -0.011384   0.026335  -0.037314  1.724538e-05   0.063649
2014-12-03  1.849279e-05      -0.011460   0.026348  -0.037377  1.729821e-05   0.063725
2014-12-04  1.850452e-05      -0.011535   0.026362  -0.037440  1.735105e-05   0.063802
2014-12-05  1.851626e-05      -0.011610   0.026376  -0.037503  1.740389e-05   0.063878
2014-12-06  1.852799e-05      -0.011685   0.026389  -0.037566  1.745674e-05   0.063955
2014-12-07  1.853973e-05      -0.011760   0.026403  -0.037629  1.750961e-05   0.064032
2014-12-08  1.855147e-05      -0.011835   0.026416  -0.037692  1.756247e-05   0.064109
2014-12-09  1.856322e-05      -0.011911   0.026430  -0.037756  1.761535e-05   0.064185
2014-12-10  1.857496e-05      -0.011986   0.026443  -0.037819  1.766824e-05   0.064262
2014-12-11  1.858671e-05      -0.012061   0.026457  -0.037882  1.772113e-05   0.064339
2014-12-12  1.859845e-05      -0.012136   0.026470  -0.037946  1.777403e-05   0.064416
2014-12-13  1.861020e-05      -0.012211   0.026484  -0.038009  1.782694e-05   0.064493
2014-12-14  1.862196e-05      -0.012287   0.026497  -0.038073  1.787986e-05   0.064570
2014-12-15  1.863371e-05      -0.012362   0.026511  -0.038136  1.793278e-05   0.064647
2014-12-16  1.864546e-05      -0.012437   0.026524  -0.038200  1.798572e-05   0.064724
2014-12-17  1.865722e-05      -0.012512   0.026537  -0.038264  1.803866e-05   0.064801
2014-12-18  1.866898e-05      -0.012588   0.026551  -0.038328  1.809161e-05   0.064878
2014-12-19  1.868074e-05      -0.012663   0.026564  -0.038392  1.814457e-05   0.064956
2014-12-20  1.869250e-05      -0.012738   0.026577  -0.038455  1.819753e-05   0.065033
2014-12-21  1.870426e-05      -0.012813   0.026591  -0.038519  1.825051e-05   0.065110
2014-12-22  1.871602e-05      -0.012889   0.026604  -0.038583  1.830349e-05   0.065187
2014-12-23  1.872779e-05      -0.012964   0.026617  -0.038648  1.835648e-05   0.065265
2014-12-24  1.873956e-05      -0.013039   0.026630  -0.038712  1.840948e-05   0.065342
2014-12-25  1.875133e-05      -0.013115   0.026643  -0.038776  1.846249e-05   0.065419
2014-12-26  1.876310e-05      -0.013190   0.026657  -0.038840  1.851550e-05   0.065497
2014-12-27  1.877487e-05      -0.013265   0.026670  -0.038904  1.856853e-05   0.065574
2014-12-28  1.878665e-05      -0.013340   0.026683  -0.038969  1.862156e-05   0.065652
2014-12-29  1.879842e-05      -0.013416   0.026696  -0.039033  1.867460e-05   0.065729
2014-12-30  1.881020e-05      -0.013491   0.026709  -0.039098  1.872764e-05   0.065807
2014-12-31  1.882198e-05      -0.013566   0.026722  -0.039162  1.878070e-05   0.065885
2015-01-01  0.000000e+00      -0.012240   0.026717  -0.039246  0.000000e+00   0.065962
