            geopack_08_dp    spacepy  spacepy-irbem  spiceypy1  spiceypy2      sunpy   pyspedas
2010-05-20      23.437927  23.438528      23.438361  23.437840  23.437840  23.441063  23.437927
2010-05-21      23.437926  23.438534      23.438326  23.437815  23.437815  23.440970  23.437926
2010-05-22      23.437926  23.438535      23.438292  23.437795  23.437795  23.440877  23.437926
2010-05-23      23.437926  23.438529      23.438259  23.437782  23.437782  23.440784  23.437926
2010-05-24      23.437925  23.438517      23.438226  23.437777  23.437777  23.440691  23.437925
2010-05-25      23.437925  23.438498      23.438194  23.437779  23.437779  23.440600  23.437925
2010-05-26      23.437925  23.438478      23.438163  23.437790  23.437790  23.440513  23.437925
2010-05-27      23.437924  23.438458      23.438132  23.437808  23.437808  23.440434  23.437924
2010-05-28      23.437924  23.438441      23.438103  23.437832  23.437832  23.440365  23.437924
2010-05-29      23.437924  23.438430      23.438074  23.437861  23.437861  23.440305  23.437924
2010-05-30      23.437923  23.438424      23.438047  23.437893  23.437893  23.440254  23.437923
2010-05-31      23.437923  23.438424      23.438020  23.437927  23.437927  23.440210  23.437923
2010-06-01      23.437922  23.438428      23.437995  23.437961  23.437961  23.440169  23.437922
2010-06-02      23.437922  23.438434      23.437970  23.437994  23.437994  23.440127  23.437922
2010-06-03      23.437922  23.438440      23.437946  23.438023  23.438023  23.440083  23.437922
2010-06-04      23.437921  23.438444      23.437924  23.438048  23.438048  23.440032  23.437921
2010-06-05      23.437921  23.438444      23.437903  23.438068  23.438068  23.439971  23.437921
2010-06-06      23.437921  23.438441      23.437882  23.438081  23.438081  23.439900  23.437921
2010-06-07      23.437920  23.438432      23.437863  23.438086  23.438086  23.439815  23.437920
2010-06-08      23.437920  23.438419      23.437845  23.438084  23.438084  23.439719  23.437920
2010-06-09      23.437920  23.438403      23.437828  23.438074  23.438074  23.439610  23.437920
2010-06-10      23.437919  23.438385      23.437813  23.438057  23.438057  23.439492  23.437919
2010-06-11      23.437919  23.438368      23.437798  23.438032  23.438032  23.439368  23.437919
2010-06-12      23.437919  23.438356      23.437785  23.438001  23.438001  23.439242  23.437919
2010-06-13      23.437918  23.438350      23.437773  23.437966  23.437966  23.439118  23.437918
2010-06-14      23.437918  23.438351      23.437763  23.437929  23.437929  23.438999  23.437918
2010-06-15      23.437917  23.438359      23.437753  23.437892  23.437892  23.438886  23.437917
