                 spacepy  spacepy-irbem  spiceypy1  spiceypy2     sunpy      pyspedas  |max-min|
2010-05-16  1.023385e-04      -0.005556   0.002851  -0.001750  0.004369 -7.098776e-07   0.009925
2010-05-17  1.389003e-04      -0.005447   0.002746  -0.001861  0.004221 -7.224125e-07   0.009668
2010-05-18  1.761567e-04      -0.005339   0.002652  -0.001961  0.004089 -7.347885e-07   0.009428
2010-05-19  2.140579e-04      -0.005232   0.002574  -0.002046  0.003979 -7.469906e-07   0.009211
2010-05-20  2.525531e-04      -0.005124   0.002515  -0.002111  0.003895 -7.590184e-07   0.009020
2010-05-21  2.915901e-04      -0.005017   0.002480  -0.002154  0.003840 -7.708611e-07   0.008857
2010-05-22  3.311157e-04      -0.004910   0.002470  -0.002171  0.003811 -7.825108e-07   0.008721
2010-05-23  3.710754e-04      -0.004803   0.002485  -0.002163  0.003806 -7.939591e-07   0.008609
2010-05-24  4.114138e-04      -0.004697   0.002525  -0.002130  0.003822 -8.051977e-07   0.008519
2010-05-25  4.520739e-04      -0.004590   0.002588  -0.002076  0.003855 -8.162182e-07   0.008445
2010-05-26  4.929980e-04      -0.004484   0.002669  -0.002003  0.003900 -8.270120e-07   0.008385
2010-05-27  5.341270e-04      -0.004378   0.002763  -0.001917  0.003956 -8.375705e-07   0.008334
2010-05-28  5.754009e-04      -0.004272   0.002866  -0.001822  0.004018 -8.478852e-07   0.008290
2010-05-29  6.167585e-04      -0.004166   0.002973  -0.001725  0.004084 -8.579474e-07   0.008249
2010-05-30  6.581377e-04      -0.004059   0.003076  -0.001629  0.004150 -8.677486e-07   0.008210
2010-05-31  6.994753e-04      -0.003953   0.003173  -0.001542  0.004214 -8.772800e-07   0.008167
2010-06-01  7.407074e-04      -0.003847   0.003257  -0.001466  0.004270 -8.865332e-07   0.008117
2010-06-02  7.817691e-04      -0.003741   0.003326  -0.001407  0.004316 -8.954995e-07   0.008057
2010-06-03  8.225950e-04      -0.003635   0.003376  -0.001367  0.004347 -9.041706e-07   0.007982
2010-06-04  8.631188e-04      -0.003528   0.003404  -0.001348  0.004360 -9.125381e-07   0.007889
2010-06-05  9.032739e-04      -0.003422   0.003408  -0.001353  0.004352 -9.205938e-07   0.007773
2010-06-06  9.429929e-04      -0.003315   0.003388  -0.001383  0.004319 -9.283296e-07   0.007634
2010-06-07  9.822083e-04      -0.003208   0.003342  -0.001438  0.004259 -9.357374e-07   0.007468
2010-06-08  1.020852e-03      -0.003101   0.003272  -0.001518  0.004172 -9.428096e-07   0.007274
2010-06-09  1.058858e-03      -0.002994   0.003179  -0.001621  0.004058 -9.495386e-07   0.007052
2010-06-10  1.096156e-03      -0.002887   0.003066  -0.001744  0.003918 -9.559169e-07   0.006805
2010-06-11  1.132679e-03      -0.002780   0.002937  -0.001883  0.003756 -9.619375e-07   0.006536
2010-06-12  1.168361e-03      -0.002672   0.002796  -0.002033  0.003580 -9.675940e-07   0.006252
2010-06-13  1.203135e-03      -0.002564   0.002651  -0.002188  0.003398 -9.728782e-07   0.005962
2010-06-14  1.236934e-03      -0.002456   0.002509  -0.002340  0.003220 -9.777854e-07   0.005676
2010-06-15  1.269693e-03      -0.002348   0.002378  -0.002481  0.003058 -9.823090e-07   0.005539
2010-06-16  1.301349e-03      -0.002239   0.002264  -0.002604  0.002921 -9.864434e-07   0.005525
2010-06-17  1.331838e-03      -0.002130   0.002175  -0.002704  0.002815 -9.901832e-07   0.005518
2010-06-18  1.361098e-03      -0.002021   0.002114  -0.002774  0.002743 -9.935234e-07   0.005517
2010-06-19  1.389070e-03      -0.001912   0.002085  -0.002813  0.002706 -9.964595e-07   0.005519
2010-06-20  1.415695e-03      -0.001803   0.002088  -0.002819  0.002701 -9.989872e-07   0.005520
2010-06-21  1.440916e-03      -0.001693   0.002124  -0.002793  0.002725 -1.001103e-06   0.005518
2010-06-22  1.464680e-03      -0.001583   0.002188  -0.002737  0.002774 -1.002802e-06   0.005511
2010-06-23  1.486934e-03      -0.001473   0.002279  -0.002656  0.002844 -1.004083e-06   0.005499
2010-06-24  1.507629e-03      -0.001362   0.002390  -0.002554  0.002929 -1.004943e-06   0.005483
2010-06-25  1.526718e-03      -0.001252   0.002516  -0.002436  0.003028 -1.005379e-06   0.005464
2010-06-26  1.544156e-03      -0.001141   0.002651  -0.002310  0.003134 -1.005391e-06   0.005444
2010-06-27  1.559903e-03      -0.001030   0.002790  -0.002180  0.003245 -1.004975e-06   0.005425
2010-06-28  1.573920e-03      -0.000918   0.002926  -0.002052  0.003357 -1.004133e-06   0.005409
2010-06-29  1.586173e-03      -0.000807   0.003054  -0.001932  0.003466 -1.002862e-06   0.005398
2010-06-30  1.596631e-03      -0.000695   0.003169  -0.001825  0.003566 -1.001165e-06   0.005391
2010-07-01  1.605265e-03      -0.000583   0.003267  -0.001734  0.003655 -9.990400e-07   0.005389
2010-07-02  1.612051e-03      -0.000471   0.003346  -0.001664  0.003727 -9.964883e-07   0.005391
2010-07-03  1.616970e-03      -0.000358   0.003401  -0.001615  0.003779 -9.935124e-07   0.005395
2010-07-04  1.620005e-03      -0.000246   0.003432  -0.001592  0.003808 -9.901131e-07   0.005400
2010-07-05  1.621144e-03      -0.000133   0.003436  -0.001594  0.003810 -9.862932e-07   0.005405
2010-07-06  1.620377e-03      -0.000020   0.003415  -0.001622  0.003784 -9.820551e-07   0.005407
2010-07-07  1.617702e-03       0.000093   0.003368  -0.001676  0.003729 -9.774015e-07   0.005405
2010-07-08  1.613118e-03       0.000206   0.003297  -0.001753  0.003645 -9.723364e-07   0.005397
2010-07-09  1.606630e-03       0.000319   0.003206  -0.001850  0.003533 -9.668633e-07   0.005383
2010-07-10  1.598245e-03       0.000433   0.003098  -0.001964  0.003400 -9.609864e-07   0.005364
2010-07-11  1.587978e-03       0.000546   0.002980  -0.002087  0.003253 -9.547103e-07   0.005340
2010-07-12  1.575845e-03       0.000660   0.002858  -0.002214  0.003102 -9.480392e-07   0.005317
2010-07-13  1.561868e-03       0.000773   0.002741  -0.002337  0.002959 -9.409793e-07   0.005296
2010-07-14  1.546073e-03       0.000887   0.002635  -0.002448  0.002834 -9.335361e-07   0.005282
2010-07-15  1.528489e-03       0.001001   0.002547  -0.002540  0.002736 -9.257143e-07   0.005276
2010-07-16  1.509151e-03       0.001115   0.002483  -0.002609  0.002668 -9.175199e-07   0.005276
2010-07-17 -1.488098e-03      -0.001229  -0.002446   0.002649 -0.002631  9.089605e-07   0.005280
2010-07-18 -1.465371e-03      -0.001343  -0.002438   0.002661 -0.002623  9.000436e-07   0.005284
2010-07-19 -1.441016e-03      -0.001457  -0.002459   0.002644 -0.002642  8.907715e-07   0.005285
2010-07-20 -1.415085e-03      -0.001571  -0.002507   0.002599 -0.002683  8.811581e-07   0.005282
2010-07-21 -1.387631e-03      -0.001685  -0.002579   0.002530 -0.002743  8.712007e-07   0.005273
2010-07-22 -1.358712e-03      -0.001799  -0.002671   0.002440 -0.002818  8.609147e-07   0.005258
2010-07-23 -1.328388e-03      -0.001913  -0.002780   0.002334 -0.002906  8.503051e-07   0.005240
2010-07-24 -1.296725e-03      -0.002027  -0.002900   0.002216 -0.003004  8.393795e-07   0.005220
2010-07-25 -1.263790e-03      -0.002141  -0.003027   0.002091 -0.003108  8.281450e-07   0.005200
2010-07-26 -1.229654e-03      -0.002256  -0.003157   0.001964 -0.003217  8.166099e-07   0.005181
2010-07-27 -1.194391e-03      -0.002370  -0.003284   0.001839 -0.003326  8.047815e-07   0.005165
2010-07-28 -1.158077e-03      -0.002484  -0.003404   0.001719 -0.003434  7.926679e-07   0.005153
